review_id,image_id,image_path_or_relative_key,image_sha256,source_dataset,source_site,source_camera_or_group,source_category_names,suggested_model1_label,suggestion_confidence,reviewer_label,reviewer_confidence,reviewer_notes,reviewer_decision,review_timestamp
seaclear-v1-review-008130,8130,Marseille/SIP-E323CV/Cam1_16_33_38_10_11_2020.mp4_00398.jpg,0ef8de8f66545f3451b682059ed641284a85d93c5839de26eb2fd2b977a92d18,SeaClear v1,Marseille,Marseille/SIP-E323CV,bag_plastic,marine_debris,medium,,,,,
seaclear-v1-review-005671,5671,Marseille/SIP-E323CV/Cam1_16_24_32_10_11_2020.mp4_00329.jpg,054b77cd757954f491cc2ed3b4a01988c6f22b087eb1ad165958ec11f8abc96a,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-008031,8031,Marseille/SIP-E323CV/Cam1_16_28_15_10_11_2020.mp4_01045.jpg,62f6fd74a54bd8e2ddd69036248948d100cbdfa3b376df27e78c49b30805506b,SeaClear v1,Marseille,Marseille/SIP-E323CV,rov_cable,unknown,low,,,,,
seaclear-v1-review-007546,7546,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_01715.jpg,1082aeae6f782cd5765e3a89145a8414ae745d2752bf5f400655269542eb4e1e,SeaClear v1,Marseille,Marseille/SIP-E323CV,tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-008212,8212,Marseille/SIP-E323CV/Cam1_16_33_38_10_11_2020.mp4_00480.jpg,8b8a5f4b33c7e0bbbe8f01a7475dff766a0d4e6d28d5e9668a03d2f49a3b265e,SeaClear v1,Marseille,Marseille/SIP-E323CV,bag_plastic,marine_debris,medium,,,,,
seaclear-v1-review-004062,4062,Bistrina/Bluerobotics HD/481.jpg,ca9ce1d95afeb97356bef2bc894934803fd8288b45321db6729e3774e6225ab8,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,bottle_glass,marine_debris,medium,,,,,
seaclear-v1-review-000458,458,Bistrina/Bluerobotics HD/1410.jpg,1a2911ffb77bc8f648e6071679e1e5b289da8e50b5f2dd2c7cb36f0e4d06efc1,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,animal_etc;animal_urchin;container_plastic;tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-001805,1805,Bistrina/Paralenz Vaquita Gen 2/2632.jpg,a9c532a854e88aa32888fb961f988fda21eb40285360720937a2172a51c48de3,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_shells;tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-002879,2879,Bistrina/Bluerobotics HD/360.jpg,22c72610eb332be70a893e792232a828c76ec9e631e8fc4da006b9745a5e502e,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,animal_shells;bottle_glass;can_metal;net_plastic;tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-006574,6574,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_00492.jpg,38d581711203a93b2a9571e10377e3a6f15bb053466b0762de64fc8f6d3c43ec,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-002474,2474,Bistrina/Paralenz Vaquita Gen 2/3235.jpg,b4326251ea193d0b6068caa0cb440c0241f92591cb03645a871f90bb28d92321,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,bag_plastic;rope_fiber,marine_debris,medium,,,,,
seaclear-v1-review-006505,6505,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_00423.jpg,daf5710b2b65c941e7c335e2c6e01d76647e15d30fa91af10d190c8d655272cf,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-007284,7284,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_01325.jpg,1e14f9d40181394fa8f2b154acb03132711ad86c930956769c9da3331a51ceab,SeaClear v1,Marseille,Marseille/SIP-E323CV,tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-007565,7565,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_01734.jpg,05f53418725d760e17ff527e358c6d0a4d6df2c59bd687ead8c06b964aaf2964,SeaClear v1,Marseille,Marseille/SIP-E323CV,tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-003285,3285,Lokrum/Bluerobotics HD/3966.jpg,e9dda73d3886fd3160d3d99dc8af91cbe135f1811acb9da09e6a5996219b518a,SeaClear v1,Lokrum,Lokrum/Bluerobotics HD,rov_vehicle_leg;sanitaries_plastic,marine_debris,medium,,,,,
seaclear-v1-review-007239,7239,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_01280.jpg,fa3ea61c95f4abccb60413a57a353f23771f6ef3c6d1d8b50684b03c356e594b,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber;tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-000898,898,Bistrina/Paralenz Vaquita Gen 2/1807.jpg,3777e8b0e8fe8d33105a4c8387a62aa1de6fba459d41faca104dedbbf6ffd2ed,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_etc;animal_urchin;brick_clay;unknown_instance,marine_debris,medium,,,,,
seaclear-v1-review-007176,7176,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_01217.jpg,6afcd01e67754f0b4aa384dc25b73f463b17e8787bead14111bdf0eb2acaee85,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-007775,7775,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_02396.jpg,d5d76bb49f72586396a8f53f80670e86dbefa01c8156912ac7e1be532bccb9f7,SeaClear v1,Marseille,Marseille/SIP-E323CV,tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-003483,3483,Lokrum/Bluerobotics HD/4143.jpg,4513112c149b53f88761af671999c8cf1a44932386dd86e80ed735866029c706,SeaClear v1,Lokrum,Lokrum/Bluerobotics HD,bag_plastic;can_metal;cup_ceramic;cup_plastic;rov_bluerov;rov_cable,marine_debris,medium,,,,,
seaclear-v1-review-007100,7100,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_01141.jpg,efc6c735bc925472c4e0b6416772f09b95e5469511099bb26877f60a2e8d299c,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-007516,7516,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_01557.jpg,c32834db1798e1814dea1ef2a28190acead7ef781f0d118169f7927e6c117318,SeaClear v1,Marseille,Marseille/SIP-E323CV,tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-003225,3225,Lokrum/Bluerobotics HD/3911.jpg,4d0fb9c048cbc2fa2b9aad3ff9c67fc26a0624988bb0766c3b559f6049ed0f4b,SeaClear v1,Lokrum,Lokrum/Bluerobotics HD,animal_fish;bag_plastic;bottle_plastic;can_metal;clothing_fiber;rov_vehicle_leg,marine_debris,medium,,,,,
seaclear-v1-review-006747,6747,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_00665.jpg,99288853846b30a8e9aa2e05da9468080994886e04c2f81f0b747f5677b83b91,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-003148,3148,Lokrum/Bluerobotics HD/3842.jpg,88b30fc1c1d21af1fd839d28c8355af431a7e94ba7546fd6816597996343a35d,SeaClear v1,Lokrum,Lokrum/Bluerobotics HD,bottle_plastic;can_metal;rov_vehicle_leg,marine_debris,medium,,,,,
seaclear-v1-review-002697,2697,Bistrina/Paralenz Vaquita Gen 2/3436.jpg,a0db652f3a0866a9ab766f16cbaf50b08892adda079b37853ec97ccc2f17df3f,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_etc;animal_sponge;animal_urchin;can_metal;rope_fiber,marine_debris,medium,,,,,
seaclear-v1-review-007503,7503,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_01544.jpg,74e34a75fd91b2e67672f3ce7ac8aa0d66059d44a99847eca8a13a738a3adab8,SeaClear v1,Marseille,Marseille/SIP-E323CV,tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-000555,555,Bistrina/Bluerobotics HD/1499.jpg,a3592f96a1e22aaccd4517b213166707ea9e70902c611598132ce9b1104fc45b,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,animal_etc;animal_urchin;bottle_glass,marine_debris,medium,,,,,
seaclear-v1-review-007403,7403,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_01444.jpg,5499934078b265c29be5ac4be1010ff0dc2d7c0d4cbd067aa91b396f0c0fdff1,SeaClear v1,Marseille,Marseille/SIP-E323CV,tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-004488,4488,Bistrina/Bluerobotics HD/865.jpg,c61bd56e2d577bba21304cb24c02b4cfc8b41f25c55de84587f0f47beb12df6e,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,animal_etc,fish_or_habitat_activity,low,,,,,
seaclear-v1-review-008300,8300,Marseille/SIP-E323CV/Cam1_16_33_38_10_11_2020.mp4_00568.jpg,a9ef4589dd4ca131d80a27328a5f715bc0fdf6da64acd02774c1b52b875ae198,SeaClear v1,Marseille,Marseille/SIP-E323CV,bag_plastic,marine_debris,medium,,,,,
seaclear-v1-review-003458,3458,Lokrum/Bluerobotics HD/4120.jpg,f5e677cd3b5b9c38cb2f19668c688d4dfc5f0045810184e502d7f4a33ce2226d,SeaClear v1,Lokrum,Lokrum/Bluerobotics HD,bag_plastic;bottle_glass;can_metal;cup_ceramic;cup_plastic;rov_vehicle_leg;unknown_instance,marine_debris,medium,,,,,
seaclear-v1-review-005479,5479,Marseille/SIP-E323CV/Cam1_16_23_22_10_11_2020.mp4_00810.jpg,fdbdc958e51355ac4aa91d5338f8f49a63593cbcd5d0c0d0cd508c69ff002522,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-004611,4611,Bistrina/Bluerobotics HD/976.jpg,5cdc93d67fcf49ab18c0b87fa3e785f071b36fbea9b06ab9a6a2065ba64bf832,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,net_plastic,marine_debris,medium,,,,,
seaclear-v1-review-000982,982,Bistrina/Paralenz Vaquita Gen 2/1883.jpg,cb03cefd2c443445d93997c143fbbc71b212b9b2f117f0d549922a350eafdeb6,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_etc;animal_shells;animal_urchin;bottle_glass;brick_clay;net_plastic;rope_fiber;tire_rubber;unknown_instance;wreckage_metal,marine_debris,medium,,,,,
seaclear-v1-review-007051,7051,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_01092.jpg,42987431d943046c48f67eda29ef6a4e0f108d67f4dd099d0737b05d056f58fb,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-004972,4972,Lokrum/SIP-E323CV/2021_09_15_10_17_40_Front_fixed_twice_30-10-27.jpg,c87899b9dd35a4be8f428fcf83f469c27288af8250ecd0df67c325345f8af4f6,SeaClear v1,Lokrum,Lokrum/SIP-E323CV,bottle_plastic;cup_plastic;snack_wrapper_plastic,marine_debris,medium,,,,,
seaclear-v1-review-001369,1369,Bistrina/Paralenz Vaquita Gen 2/2234.jpg,9ef9db95841d8678c7d166b8b40172b0aa1e28795c1beb6932feda3ba916c3c1,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_etc;bottle_glass;cable_metal;plant,marine_debris,medium,,,,,
seaclear-v1-review-001695,1695,Bistrina/Paralenz Vaquita Gen 2/2532.jpg,448bab2164082cc0297d137ff4f74d1faf9a0be5de8780a985c5adda603c6219,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_etc;plant,fish_or_habitat_activity,low,,,,,
seaclear-v1-review-005455,5455,Marseille/SIP-E323CV/Cam1_16_23_22_10_11_2020.mp4_00786.jpg,cb7b18e51512968b42072354f3df08096ad8ef7200cf214f72566c7ca6157b25,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-002637,2637,Bistrina/Paralenz Vaquita Gen 2/3382.jpg,68b5d05b6341c1191e2f277a6f92ff5fbc71fe3cbe228a713c11cfdb92eda9a2,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_urchin,fish_or_habitat_activity,low,,,,,
seaclear-v1-review-005537,5537,Marseille/SIP-E323CV/Cam1_16_23_22_10_11_2020.mp4_00868.jpg,3a9f41a1e1afdd013d3b8013a417adc5d12a686b2256a0f1a0b75c70b8411185,SeaClear v1,Marseille,Marseille/SIP-E323CV,bottle_plastic,marine_debris,medium,,,,,
seaclear-v1-review-001336,1336,Bistrina/Paralenz Vaquita Gen 2/2204.jpg,bfb0087cf7b84b678552d4696167ed3fea2feb45ee626d086922f67383d18718,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_etc;animal_urchin;bottle_glass;brick_clay;cable_metal;plant,marine_debris,medium,,,,,
seaclear-v1-review-000629,629,Bistrina/Bluerobotics HD/1565.jpg,8f0035a738b01aa37617fd31925fbe4e31407d4b9887a93acc0ae13c7754d945,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,rov_cable,unknown,low,,,,,
seaclear-v1-review-001329,1329,Bistrina/Paralenz Vaquita Gen 2/2198.jpg,4360024916c26e4a6b1332a88f26b1a523a6de34efb2d1ad4a6395ac1438de45,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_etc;animal_sponge;animal_urchin;brick_clay;cable_metal;net_plastic,marine_debris,medium,,,,,
seaclear-v1-review-000066,66,Bistrina/Bluerobotics HD/1058.jpg,d104078ed6ef63279e267d3802484eb2b38efb03033aa42bc20e8cbcf3c2066e,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,animal_etc,fish_or_habitat_activity,low,,,,,
seaclear-v1-review-006753,6753,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_00671.jpg,c1bf13faf71be50dc1c5b3599edab3a2a0187f4390e87115ff3a6577465ea67e,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-000397,397,Bistrina/Bluerobotics HD/1356.jpg,ac6fcfd5dc149d835e8c12d8a7e5310ce6f756d4d70857188bec3a90993a5fb3,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,animal_urchin;rope_fiber;tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-000056,56,Bistrina/Bluerobotics HD/1049.jpg,97100bc58ff248de65882f3f0ec40c61e3ade33c2dc82e27bbe70e13625079ab,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,animal_etc;animal_urchin,fish_or_habitat_activity,low,,,,,
seaclear-v1-review-002390,2390,Bistrina/Bluerobotics HD/316.jpg,3584949bd1286b0f0a90c9deabdd07bf00afb532b51b28cfbec3d52283c90145,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,animal_shells;animal_urchin;branch_wood;net_plastic,marine_debris,medium,,,,,
seaclear-v1-review-004425,4425,Bistrina/Bluerobotics HD/808.jpg,d041098a911163da6c57bb0034b4bb506fad2d809fd60d60d5deb95ed39b7ecc,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,animal_sponge,fish_or_habitat_activity,low,,,,,
seaclear-v1-review-005694,5694,Marseille/SIP-E323CV/Cam1_16_24_32_10_11_2020.mp4_00352.jpg,d54572dc9b25cdbe1be9d13fa9e48718c2dd637852cd19a7685f91fa54498c0b,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-003610,3610,Lokrum/Paralenz Vaquita Gen 2/4258.jpg,1ba3e79182f8fc033461e69112ad6a40a718de8a3ae8b684275f442bed496be6,SeaClear v1,Lokrum,Lokrum/Paralenz Vaquita Gen 2,boot_rubber;bottle_plastic,marine_debris,medium,,,,,
seaclear-v1-review-006749,6749,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_00667.jpg,f3bdc6d5e6b93e43deb6971d33ccf4d611c6613a65803e8b8e830c1006e39193,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-005632,5632,Marseille/SIP-E323CV/Cam1_16_24_32_10_11_2020.mp4_00290.jpg,46c61f97720211f8a87db65189b45c174755f82fb1024f4b1c983aeaa736bdae,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-008436,8436,Marseille/SIP-E323CV/Cam1_16_33_38_10_11_2020.mp4_00704.jpg,ac31e8bf9146a37b7249af30234baaf748680dc6d2a31673455cea541fb9aa89,SeaClear v1,Marseille,Marseille/SIP-E323CV,bag_plastic,marine_debris,medium,,,,,
seaclear-v1-review-006069,6069,Marseille/SIP-E323CV/Cam1_16_24_32_10_11_2020.mp4_00819.jpg,1e716a129c9ea16a3377ae1828d765081cff91a045db45e95c883681f7b34aef,SeaClear v1,Marseille,Marseille/SIP-E323CV,rov_cable,unknown,low,,,,,
seaclear-v1-review-007490,7490,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_01531.jpg,0b37c1fa15057201c6480ef54055f75552fa2120a958c9f7c119e9c79c781830,SeaClear v1,Marseille,Marseille/SIP-E323CV,tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-000351,351,Bistrina/Bluerobotics HD/1314.jpg,d22a0df3078a30414b88ecfe2f4e5a261c925900c041b34a781adcf7806ee851,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,bottle_glass;bottle_plastic;can_metal,marine_debris,medium,,,,,
seaclear-v1-review-005318,5318,Marseille/SIP-E323CV/Cam1_16_23_22_10_11_2020.mp4_00649.jpg,94c05a4f691ec9a15e4447c621a7f4d635e01ac70c9071b44fffbc4bf1aad34e,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-004841,4841,Lokrum/SIP-E323CV/2021_09_15_10_17_40_Front_fixed_twice_16-18-11.jpg,101ea2b99b97eed0124ba7c3cb9cc02871d50ccb3f4ce500d603a563c6dfc4af,SeaClear v1,Lokrum,Lokrum/SIP-E323CV,bottle_plastic;clothing_fiber,marine_debris,medium,,,,,
seaclear-v1-review-002214,2214,Bistrina/Paralenz Vaquita Gen 2/3000.jpg,f8d219cb16290f9fb650837b6fd81f873e1358ba0dde106af3c3c8acb3f317b3,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_etc;animal_shells;bottle_glass;can_metal;rope_fiber,marine_debris,medium,,,,,
seaclear-v1-review-002982,2982,Bistrina/Paralenz Vaquita Gen 2/3693.jpg,d802aacde13358a14258c6489507ef408cf8aad12a58ea7a971b743be5cd8b81,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_etc;animal_urchin;rope_fiber,marine_debris,medium,,,,,
seaclear-v1-review-001525,1525,Bistrina/Paralenz Vaquita Gen 2/2375.jpg,fc2688caf03a3babf5f6d1f9fb5b423e369945f60ed00e36d65dfb4b8d4b8c1f,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_etc;animal_urchin;net_plastic;plant,marine_debris,medium,,,,,
seaclear-v1-review-005446,5446,Marseille/SIP-E323CV/Cam1_16_23_22_10_11_2020.mp4_00777.jpg,f5cdd2173d80d8474a56d3830d54b2ea298aee1dd169e1889d31ac5f352ebee0,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-004818,4818,Lokrum/SIP-E323CV/2021_09_15_10_17_40_Front_fixed_twice_15-55-08.jpg,e4f59d5941283c78a7d8b5aa1a844eae24b5abc86a5e2b9fded7394cc8d4dd4b,SeaClear v1,Lokrum,Lokrum/SIP-E323CV,bottle_plastic;clothing_fiber,marine_debris,medium,,,,,
seaclear-v1-review-003093,3093,Lokrum/Bluerobotics HD/3793.jpg,501d701442388bf0f6d5bacd1e0b7fec80c825b4718e9d1ea9ae5a318d336f73,SeaClear v1,Lokrum,Lokrum/Bluerobotics HD,bottle_plastic;can_metal;rov_vehicle_leg,marine_debris,medium,,,,,
seaclear-v1-review-006205,6205,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_00123.jpg,5ab02270b1695c387d1b9926b09962d85f2905e41b6abd39dbd6fc89be219222,SeaClear v1,Marseille,Marseille/SIP-E323CV,bag_plastic;tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-003768,3768,Bistrina/Bluerobotics HD/440.jpg,3d72f159fed8b247c7dfecfd26ce7b2540b3ebc6c27c8c1ddef6455028701e2f,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,animal_urchin;bottle_glass;net_plastic,marine_debris,medium,,,,,
seaclear-v1-review-002642,2642,Bistrina/Paralenz Vaquita Gen 2/3387.jpg,7940776e084589e82482f77634d960fd0507d0a61aea008be2e14575d005f204,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_etc;animal_sponge;animal_urchin;bottle_glass;can_metal;rope_fiber,marine_debris,medium,,,,,
seaclear-v1-review-007185,7185,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_01226.jpg,2f700a64f73af897da238522be0a4dd569242172c44853ad9a7e5df9bae404aa,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber;tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-001577,1577,Bistrina/Paralenz Vaquita Gen 2/2422.jpg,2da2b634de72e67d9da18da3f9e0637b56befac28b3304fbe821d3ba882c243a,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_urchin;net_plastic,marine_debris,medium,,,,,
seaclear-v1-review-000468,468,Slano/Bluerobotics HD/142.jpg,9fc9922753df9c0a3f4980211a2c5ac5a77731faf1ee1e7d4973b163b3a6d454,SeaClear v1,Slano,Slano/Bluerobotics HD,bottle_glass;bottle_plastic;can_metal;clothing_fiber;plant,marine_debris,medium,,,,,
seaclear-v1-review-002635,2635,Bistrina/Paralenz Vaquita Gen 2/3380.jpg,32b163a0989f5325a8485691f168dd720b8cde3f6ac17f7867208475783c08a5,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_etc;animal_sponge;animal_urchin;bottle_glass,marine_debris,medium,,,,,
seaclear-v1-review-006876,6876,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_00917.jpg,a3349658926b7cff1e6f399d938398f6b0424b2bdaf6839946fb404451496f35,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-002876,2876,Bistrina/Paralenz Vaquita Gen 2/3598.jpg,7a7756eb7668e4f7a4a2bd0acb49a536c9299ef38d124697d5cf358ca70b6ec5,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_urchin;bottle_glass;brick_clay;tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-001681,1681,Lokrum/Bluerobotics HD/252.jpg,1e0ae77e1bb82ad6f9534f35ad3c0ad5c7a5cfe9222359c221b9b88ffcef184c,SeaClear v1,Lokrum,Lokrum/Bluerobotics HD,unknown_instance,unknown,low,,,,,
seaclear-v1-review-003831,3831,Jakljan/Bluerobotics HD/4457.jpg,b9ece70666850916cde88e27d9b2d79eaa2887fd4a6bf53ce556efb2e42dfdc6,SeaClear v1,Jakljan,Jakljan/Bluerobotics HD,unknown_instance,unknown,low,,,,,
seaclear-v1-review-001857,1857,Bistrina/Paralenz Vaquita Gen 2/2680.jpg,02e3f854b4c9618252d8b8dd8da181642a43fa33251f40e6576149b71aa203ad,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_shells,fish_or_habitat_activity,low,,,,,
seaclear-v1-review-005338,5338,Marseille/SIP-E323CV/Cam1_16_23_22_10_11_2020.mp4_00669.jpg,6d31642632e3587fa6ae21f6f6113baa4fc6f57c8f7f402d03937441ae5567ac,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-007989,7989,Marseille/SIP-E323CV/Cam1_16_28_15_10_11_2020.mp4_00308.jpg,80fc8773071453db50ae7d549c563b3b7691d6024b933689a06320d2801ebc05,SeaClear v1,Marseille,Marseille/SIP-E323CV,tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-001507,1507,Bistrina/Paralenz Vaquita Gen 2/2359.jpg,480ffed5bdc51f6b37de8356ff2f452f272021ecf5c2bebbd27cbdf1ba384a36,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_etc;net_plastic;plant,marine_debris,medium,,,,,
seaclear-v1-review-002491,2491,Bistrina/Paralenz Vaquita Gen 2/3250.jpg,7f77f9fcd30a686a7d31cc8d8297f96a5b77fa8dad9e8d0d0b462c3f587ff087,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_urchin;rope_fiber,marine_debris,medium,,,,,
seaclear-v1-review-004786,4786,Lokrum/SIP-E323CV/2021_09_15_10_17_40_Front_fixed_twice_15-24-21.jpg,940974e79ed13adc268c43b9ce6d3b1eda94986fc52aa5e64b39ceb6904e470f,SeaClear v1,Lokrum,Lokrum/SIP-E323CV,can_metal,marine_debris,medium,,,,,
seaclear-v1-review-007652,7652,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_02273.jpg,32575f3b0023214d753830ef07ee1cf9618027522b43f3b4c4e69ae3f8f35ce0,SeaClear v1,Marseille,Marseille/SIP-E323CV,tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-006171,6171,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_00089.jpg,76888eb14d13d8dada29f08df554e0bc80bfa9f066637f6f7ba8283556eb51aa,SeaClear v1,Marseille,Marseille/SIP-E323CV,bag_plastic;tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-004912,4912,Lokrum/SIP-E323CV/2021_09_15_10_17_40_Front_fixed_twice_19-45-24.jpg,d5ccda35c42c236c081a46ab75651a34617682b2802c4e1ee2a1fcde29f9b374,SeaClear v1,Lokrum,Lokrum/SIP-E323CV,clothing_fiber;snack_wrapper_plastic,marine_debris,medium,,,,,
seaclear-v1-review-001275,1275,Bistrina/Paralenz Vaquita Gen 2/2149.jpg,e21ff27fa83a125b033e89e8f66ad9d85169793be809df7a086d9a65e57bff44,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_etc;animal_urchin;bottle_glass;rope_fiber;wreckage_metal,marine_debris,medium,,,,,
seaclear-v1-review-008171,8171,Marseille/SIP-E323CV/Cam1_16_33_38_10_11_2020.mp4_00439.jpg,5acb6202dba3aec75a6a5eb66a05add49ae395ba087a4f36e6c4dc6054c12445,SeaClear v1,Marseille,Marseille/SIP-E323CV,bag_plastic,marine_debris,medium,,,,,
seaclear-v1-review-000204,204,Bistrina/Bluerobotics HD/1182.jpg,f95c931abb4a20e811bbbd743b0e53901dd36be65f16295a7c5b13d4e0ac047b,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,animal_urchin;can_metal,marine_debris,medium,,,,,
