timestamp_s,mission_id,duty,depth_m,depth_error_m,speed_mps,vertical_speed_mps,roll_deg,pitch_deg,yaw_rate_dps,current_a,voltage_v,thruster_cmd_mean,thruster_response_ratio,imu_depth_disagreement_m,dvl_quality,temperature_c,label
16.5,sim-0000,station_keeping,48.39081,0.00765,0.75553,0.00045,0.89141,-2.07666,-0.74378,17.69635,46.65306,0.65355,0.95524,0.0845,0.93569,39.51108,nominal
14.5,sim-0000,pipeline_tracking,63.51579,-0.05983,0.67329,0.03039,-1.00973,3.0219,0.02139,18.9918,48.22974,0.61708,1.00738,0.09401,1.0,30.34234,nominal
15.6,sim-0000,station_keeping,7.63305,0.14247,0.24756,0.05371,1.37771,-1.54243,-6.67152,31.85028,47.03786,0.51606,0.24495,0.10924,0.93805,28.76847,thruster_degradation
93.4,sim-0004,pipeline_tracking,44.53273,-0.00635,0.19073,-0.00478,-2.15415,0.74648,0.34498,28.19839,46.90508,0.50683,0.66257,0.0835,0.96089,30.91758,hydrodynamic_drag
22.1,sim-0001,target_waypoint,9.69905,-0.03135,0.59694,0.00625,1.5544,0.30862,3.99465,30.82648,48.02666,0.38154,0.41853,0.01552,0.87195,31.90385,thruster_degradation
21.4,sim-0001,pipeline_tracking,67.68818,0.17764,0.31814,0.08127,3.81277,-1.36325,-3.38363,25.67201,48.18427,0.5733,0.95423,0.05827,0.95516,31.27593,hydrodynamic_drag
14.8,sim-0000,pipeline_tracking,58.40977,-0.49506,0.57568,-0.05827,0.96281,0.32565,-0.65639,20.96779,47.99307,0.36344,0.95162,0.83113,0.5916,32.54205,sensor_drift
13.4,sim-0000,target_waypoint,10.78411,0.25914,0.28291,-0.06353,0.56669,0.8967,0.51857,24.65662,47.36876,0.53173,0.79874,0.01218,0.95103,31.37159,hydrodynamic_drag
88.4,sim-0004,target_waypoint,70.66383,-0.01642,0.39972,-0.05651,-2.20838,-2.30202,0.19169,23.70022,47.4298,0.511,0.87792,0.09751,0.91616,30.34943,hydrodynamic_drag
77.1,sim-0003,station_keeping,25.57054,-0.02775,0.33064,0.0317,-1.59305,-1.21437,13.96544,22.23953,47.50922,0.51006,0.35936,0.02008,0.98914,37.89167,thruster_degradation
94.9,sim-0004,pipeline_tracking,77.78665,-0.1191,0.33477,-0.04107,-0.19456,0.10627,-2.67801,20.77971,47.43542,0.53676,0.78442,0.08605,0.96852,30.90745,hydrodynamic_drag
33.2,sim-0001,target_waypoint,43.61706,1.89608,0.80435,-0.61762,-0.69666,11.84072,2.45195,17.47802,47.81152,0.57529,0.92275,0.06739,0.93628,32.04522,buoyancy_imbalance
20.5,sim-0001,pipeline_tracking,73.61663,0.00745,0.50651,0.11634,-0.72231,-0.6141,0.31244,15.0864,47.90438,0.47883,0.9405,0.02915,0.86424,29.33334,nominal
48.9,sim-0002,station_keeping,21.3409,-0.0923,0.34098,0.0093,2.48874,-0.16645,-2.47729,26.37755,47.63602,0.50449,0.70526,0.06647,0.92058,29.38262,hydrodynamic_drag
41.2,sim-0002,pipeline_tracking,7.20124,2.47327,0.75598,-0.32095,-0.45874,8.55487,-0.6431,18.56462,48.0187,0.33787,0.89824,0.03222,0.95751,28.02011,buoyancy_imbalance
79.8,sim-0003,station_keeping,72.50213,-0.4532,0.4659,0.00831,-1.68117,-0.51768,-3.48417,17.88626,47.5265,0.22042,0.97704,2.23357,0.70923,28.82022,sensor_drift
26.4,sim-0001,station_keeping,52.76267,-0.04868,0.6176,0.01903,-4.69942,1.41489,1.59145,27.1611,47.88858,0.37756,0.74458,0.04247,0.94848,26.06215,hydrodynamic_drag
54.6,sim-0002,station_keeping,25.03982,0.06947,0.27828,-0.03401,0.29701,0.24315,-11.59888,27.30408,48.29555,0.67685,0.62919,0.03823,0.90854,30.51709,thruster_degradation
26.8,sim-0001,pipeline_tracking,32.54372,0.13334,0.29808,0.01147,0.26076,2.60359,-1.44192,20.76623,46.81991,0.69459,0.97464,1.80671,0.49756,33.03342,sensor_drift
78.0,sim-0003,station_keeping,25.69043,-0.13696,0.61229,0.00152,-1.5166,-0.37416,-4.14512,14.89323,47.6503,0.23589,0.96242,0.00898,0.90432,29.11008,nominal
72.4,sim-0003,pipeline_tracking,74.62411,0.20541,0.43401,0.06584,2.00778,0.69565,-0.54093,24.58241,47.39812,0.34449,0.69267,0.03376,0.96585,26.70902,hydrodynamic_drag
44.5,sim-0002,pipeline_tracking,74.27465,0.00859,0.55473,0.03446,1.81282,-1.26652,-5.10743,17.58739,47.33827,0.78684,0.97854,0.01027,0.9551,30.8175,nominal
64.5,sim-0003,station_keeping,53.02443,0.22973,0.82305,-0.03367,0.04756,-0.06304,1.66995,14.3603,47.79974,0.42346,0.9269,0.00088,0.90214,32.47945,nominal
86.2,sim-0004,pipeline_tracking,73.14112,-2.08925,0.7999,-0.52265,-0.16081,-10.516,-2.85682,22.64026,47.98648,0.59084,0.9745,0.05244,0.99016,25.79085,buoyancy_imbalance
81.2,sim-0004,target_waypoint,39.03198,-1.21828,0.48278,-0.41405,-0.90767,-16.1415,-2.15998,16.47421,47.55659,0.42429,0.99483,0.0941,0.86713,28.46947,buoyancy_imbalance
68.2,sim-0003,pipeline_tracking,61.46511,1.79947,0.86264,0.22845,-0.8458,13.63195,-0.01474,20.06626,48.28752,0.49795,0.92372,0.05421,0.94763,34.14804,buoyancy_imbalance
50.4,sim-0002,station_keeping,53.81713,-0.02778,0.25748,0.04049,1.74732,-2.07172,-0.73981,25.42107,46.3819,0.31337,0.7108,0.065,0.96533,30.93757,hydrodynamic_drag
9.1,sim-0000,pipeline_tracking,25.14166,0.28338,0.33412,-0.04394,1.43009,0.95138,8.6501,29.00654,47.8325,0.65241,0.51508,0.03165,0.9503,30.59974,thruster_degradation
72.3,sim-0003,station_keeping,22.5522,0.54436,0.6872,-0.01236,-1.93196,-1.42331,3.6797,20.62897,47.78292,0.84063,0.95023,0.77076,0.26669,28.89561,sensor_drift
18.7,sim-0000,pipeline_tracking,16.29582,2.57207,0.63222,0.55347,0.06187,5.77617,-0.77306,16.20133,47.89665,0.5498,0.96891,0.02004,0.94851,28.38524,buoyancy_imbalance
64.7,sim-0003,target_waypoint,17.48638,2.21077,0.8208,0.59537,-2.42154,7.62303,-2.26436,17.73581,48.58393,0.25951,0.9412,0.01342,0.89131,30.97487,buoyancy_imbalance
57.3,sim-0002,station_keeping,22.85455,-0.13955,0.67151,-0.03398,0.36826,-0.63906,2.49887,24.01121,46.37592,0.57671,0.99565,1.0926,0.67619,37.2823,sensor_drift
69.4,sim-0003,pipeline_tracking,58.12765,0.007,0.29844,0.01766,2.52297,-0.23476,-3.18171,26.234,47.45863,0.37474,0.84527,0.01485,0.95087,32.71326,hydrodynamic_drag
57.1,sim-0002,pipeline_tracking,12.04844,0.13979,0.31761,0.00069,-0.80558,1.10501,12.69643,18.73372,47.66118,0.8008,0.33675,0.06007,0.95817,34.87388,thruster_degradation
98.3,sim-0004,target_waypoint,7.77878,0.20413,0.76922,-0.03472,-2.03973,-1.19095,2.94316,18.49668,48.43161,0.35347,0.97878,0.80273,0.45777,29.44715,sensor_drift
56.6,sim-0002,target_waypoint,23.1538,-0.03582,0.32368,0.01413,0.21544,0.68036,-6.64626,22.58072,47.73426,0.65292,0.57616,0.01228,0.96098,36.23623,thruster_degradation
84.3,sim-0004,station_keeping,29.11057,0.22505,0.77834,-0.04602,-0.00527,-2.26765,-1.2953,18.25065,47.45396,0.58328,1.02949,0.89083,0.67429,35.08134,sensor_drift
86.5,sim-0004,pipeline_tracking,43.05856,0.04086,0.61384,0.03234,-1.48025,1.83433,-2.93736,14.50471,47.00289,0.55345,0.98376,0.0437,0.92687,32.78287,nominal
97.9,sim-0004,pipeline_tracking,7.81366,-0.01248,0.48759,-0.00195,7.67976,1.4795,0.97481,25.59992,47.6337,0.65228,0.78666,0.109,0.88725,30.78801,hydrodynamic_drag
92.6,sim-0004,target_waypoint,7.11212,-0.06703,0.15515,-0.02504,1.21412,0.02176,10.4739,25.08786,47.42717,0.63004,0.44161,0.08505,0.9627,32.31331,thruster_degradation
10.2,sim-0000,station_keeping,74.5004,-2.10345,1.0093,-0.45936,-1.10874,-8.65507,0.84184,22.02232,47.41494,0.65831,0.96772,0.06668,0.93831,28.78488,buoyancy_imbalance
40.5,sim-0002,station_keeping,7.94814,-0.07031,0.60017,-0.09482,0.38686,2.04871,3.21789,18.18397,47.58849,0.50404,0.94444,0.02985,0.85959,25.88971,nominal
15.9,sim-0000,station_keeping,64.96622,0.10414,0.36384,-0.06989,2.08865,0.86999,1.20069,26.88525,47.62395,0.29767,0.83807,0.06738,0.90007,31.64866,hydrodynamic_drag
12.7,sim-0000,pipeline_tracking,77.07537,1.41039,0.36349,0.25123,0.41068,-12.94117,-2.31585,19.17964,47.26723,0.4749,1.00762,0.07375,0.88252,27.99358,buoyancy_imbalance
50.3,sim-0002,target_waypoint,44.3511,0.03457,0.49094,0.03917,1.44169,-0.70468,3.49734,17.40271,47.69088,0.65823,0.94411,0.65468,0.41036,30.71213,sensor_drift
1.4,sim-0000,target_waypoint,58.39822,-0.03235,0.42376,0.04506,-4.67724,-0.89328,-1.34879,27.95134,47.99711,0.54824,0.94053,0.04887,0.96481,31.92277,hydrodynamic_drag
10.1,sim-0000,target_waypoint,77.91064,-0.03057,0.43374,0.03552,0.49729,1.80788,4.62117,32.49644,48.31454,0.37909,0.71826,0.06765,0.92261,28.37427,thruster_degradation
3.9,sim-0000,station_keeping,21.53684,-0.05535,0.34864,-0.06757,-0.97028,0.52123,3.12691,26.66816,46.98002,0.3343,0.86342,0.03509,0.88448,29.80256,hydrodynamic_drag
39.0,sim-0001,station_keeping,15.66699,-0.21288,0.66569,0.04918,-0.49034,0.14677,2.5398,20.07404,47.49781,0.46572,1.02249,0.08159,1.0,25.56126,nominal
20.4,sim-0001,station_keeping,44.41328,0.10559,0.53248,0.03164,6.27497,-1.16916,-4.50192,28.03666,47.79027,0.64512,0.65299,0.03179,0.89881,33.64133,hydrodynamic_drag
87.4,sim-0004,pipeline_tracking,29.34588,0.12323,0.23671,0.00339,-3.9961,-0.64413,1.00542,24.55839,47.47832,0.20617,0.87084,0.07208,0.89604,30.50778,hydrodynamic_drag
84.9,sim-0004,station_keeping,51.62721,0.02246,0.16902,0.00706,1.96074,-0.52377,0.59371,28.76865,47.42802,0.71213,0.84319,0.05654,0.94317,30.81868,hydrodynamic_drag
16.2,sim-0000,station_keeping,11.76184,2.06281,0.76947,0.4328,-1.3282,-11.27384,3.24758,20.32987,47.59245,0.41326,0.98055,0.046,0.97787,29.53327,buoyancy_imbalance
82.6,sim-0004,pipeline_tracking,19.69505,0.17862,0.20346,-0.06642,-0.56057,1.74035,-8.32502,29.77018,47.96075,0.38769,0.52873,0.05162,0.88055,30.06116,thruster_degradation
51.7,sim-0002,pipeline_tracking,26.10003,2.12514,0.84346,-0.36395,-1.25245,9.47352,-0.08431,16.35395,47.52733,0.46406,0.9875,0.02687,0.96202,33.5388,buoyancy_imbalance
78.2,sim-0003,target_waypoint,47.59797,-1.2747,0.65543,-0.42346,0.32736,-16.13082,2.69033,21.68512,47.81399,0.41917,0.92542,0.08271,0.92127,32.46633,buoyancy_imbalance
12.3,sim-0000,station_keeping,5.45466,0.73645,0.83656,-0.07213,0.84802,-2.17072,-1.58877,20.22672,47.84561,0.57306,0.97637,0.80985,0.48852,30.08453,sensor_drift
80.6,sim-0004,target_waypoint,74.24854,-0.02972,0.44975,-0.00814,1.28886,-1.69419,6.71027,30.60233,47.58209,0.3398,0.3646,0.09236,0.88714,31.41443,thruster_degradation
50.9,sim-0002,target_waypoint,4.68398,-0.14196,0.30515,-0.05896,5.13393,-1.07189,2.14908,24.53647,46.71404,0.47741,0.84638,0.05943,0.98788,30.38778,hydrodynamic_drag
62.1,sim-0003,station_keeping,42.46567,0.17951,0.37076,-0.07016,1.74058,1.11626,-10.78111,30.17436,47.74268,0.4936,0.39198,0.03114,0.97395,34.07039,thruster_degradation
39.8,sim-0001,target_waypoint,68.09451,0.13417,0.86383,0.05389,1.4157,1.2217,-0.78637,17.79796,47.47753,0.4255,0.99178,2.08087,0.0665,29.44348,sensor_drift
19.1,sim-0000,target_waypoint,42.30524,0.05167,0.45028,0.01552,2.80267,0.82799,-9.38757,30.98419,46.97293,0.45746,0.48006,0.0327,0.98642,30.91553,thruster_degradation
52.3,sim-0002,pipeline_tracking,19.60086,-0.82558,0.76352,-0.04797,-2.70211,-0.78257,1.38445,17.39597,47.90558,0.51038,0.95361,2.4306,0.56617,28.60426,sensor_drift
4.6,sim-0000,pipeline_tracking,45.91922,-0.0265,0.35505,-0.01337,-0.3382,0.69836,12.83964,26.85513,47.58911,0.72072,0.33518,0.06566,0.91972,25.73569,thruster_degradation
47.0,sim-0002,target_waypoint,53.48208,-0.13049,0.84482,0.01853,-1.68825,0.41624,-3.94112,16.96525,47.17498,0.40345,0.94252,0.0606,0.95137,26.55039,nominal
56.4,sim-0002,station_keeping,7.33249,-0.08212,0.44706,-0.02124,-2.66226,0.32419,2.08368,23.039,47.58778,0.08574,0.82305,0.00305,0.94721,37.41229,hydrodynamic_drag
5.0,sim-0000,target_waypoint,23.30173,-0.00055,0.67472,0.03259,-2.43132,-0.30915,-1.05361,16.1084,47.66483,0.30966,0.94388,0.02639,0.95389,32.12718,nominal
9.3,sim-0000,station_keeping,58.7088,0.11322,0.29432,0.02354,-0.09791,-1.05882,1.86648,16.96242,48.00844,0.46842,0.99626,1.18378,0.64555,27.90387,sensor_drift
40.6,sim-0002,pipeline_tracking,50.19568,0.07471,0.33375,0.0079,0.16844,-0.19854,9.1967,24.59512,47.77777,0.38556,0.54169,0.06725,0.9597,32.06385,thruster_degradation
48.0,sim-0002,station_keeping,71.02556,0.04009,0.50866,0.06852,-2.26845,-0.86509,0.95993,18.75553,47.60918,0.43766,0.88641,0.05612,0.95184,30.84214,nominal
99.7,sim-0004,pipeline_tracking,54.21078,1.35678,0.78439,0.56893,0.10928,5.78525,-3.51034,17.2876,48.15641,0.29692,0.97651,0.0874,0.88978,32.1466,buoyancy_imbalance
35.8,sim-0001,pipeline_tracking,37.47645,0.34112,0.65668,0.01994,-2.2365,-0.96283,-0.36754,25.02417,47.99146,0.39821,0.98446,1.3742,0.41335,31.74666,sensor_drift
51.9,sim-0002,station_keeping,39.73417,0.01663,0.23823,-0.0305,0.65162,0.31812,-3.42869,30.63108,47.15819,0.5935,0.798,0.05194,1.0,25.536,hydrodynamic_drag
8.9,sim-0000,target_waypoint,9.17827,0.18141,0.21909,0.04269,-3.90967,0.16496,-2.20376,29.52486,47.80811,0.56663,0.70357,0.06761,0.91916,30.82883,hydrodynamic_drag
43.7,sim-0002,target_waypoint,80.84507,1.52261,0.33349,0.54921,-0.71448,-10.70364,-1.23459,20.51157,46.94359,0.48886,0.98484,0.05372,0.88563,25.65329,buoyancy_imbalance
43.3,sim-0002,pipeline_tracking,48.58139,0.69075,0.96133,0.08191,0.13303,0.55252,-1.57288,15.07526,47.87008,0.28032,1.00468,2.63261,0.52595,36.20689,sensor_drift
94.8,sim-0004,station_keeping,63.98596,-0.06206,0.67603,0.0012,-0.21924,0.62372,-1.7502,18.87183,47.93795,0.6144,0.89313,0.69202,0.5071,29.90901,sensor_drift
13.2,sim-0000,station_keeping,42.78921,-1.82272,0.97217,-0.54021,-0.28612,15.82941,3.04954,17.32569,47.75606,0.30628,0.98447,0.04137,0.94066,35.43468,buoyancy_imbalance
23.0,sim-0001,target_waypoint,25.6162,0.08794,0.52099,0.02644,1.74917,0.38646,-2.54694,18.19517,47.54053,0.35943,0.92592,0.03664,0.97473,33.45366,nominal
36.2,sim-0001,target_waypoint,45.15174,-1.39496,0.4109,-0.21843,0.68804,14.83463,1.01222,19.28608,47.74199,0.28623,1.00071,0.11121,0.98495,30.21943,buoyancy_imbalance
99.8,sim-0004,target_waypoint,24.85869,-0.31927,0.77803,0.05649,-0.7675,-0.43029,0.89967,15.46577,47.73086,0.8044,0.98263,2.62967,0.47511,31.8125,sensor_drift
22.7,sim-0001,target_waypoint,51.18273,1.08676,0.44696,-0.3096,0.23612,-6.81205,1.65037,20.2722,47.57662,0.28557,0.94884,0.04856,0.90439,24.76551,buoyancy_imbalance
85.1,sim-0004,target_waypoint,31.96338,-0.02307,0.24958,-0.02781,0.3235,-0.92983,12.97446,29.48984,49.05098,0.46735,0.3501,0.03952,0.94245,26.30837,thruster_degradation
80.0,sim-0004,target_waypoint,40.26245,0.19912,0.36323,0.05289,-0.8448,0.12472,1.72788,15.97837,47.20479,0.41679,1.01834,0.07453,0.94696,32.89508,nominal
94.4,sim-0004,target_waypoint,44.8053,-0.26868,0.50956,-0.0161,0.06218,0.56944,0.73123,26.36502,47.58077,0.6313,0.80118,0.04653,0.94602,29.34417,hydrodynamic_drag
84.8,sim-0004,target_waypoint,33.90745,-0.32766,0.44231,0.00355,-1.18199,-0.18538,-0.71287,19.41631,47.37328,0.70873,0.95252,1.83313,0.54129,34.01132,sensor_drift
71.0,sim-0003,target_waypoint,62.48337,0.06251,0.73766,-0.04012,-1.11511,1.5522,1.29618,22.38457,46.87471,0.40997,0.94749,0.02147,0.91087,30.94485,nominal
70.7,sim-0003,target_waypoint,13.30691,0.84,0.82333,-0.53992,1.59687,-14.56026,1.95123,18.9675,46.93615,0.64623,0.914,0.07135,0.91536,27.96815,buoyancy_imbalance
48.5,sim-0002,target_waypoint,4.53629,0.0111,0.51444,-0.04284,0.21274,-1.66893,3.17527,16.30204,47.4101,0.68415,0.96659,0.03216,0.94817,30.99408,nominal
87.3,sim-0004,station_keeping,47.2022,-0.63493,0.66147,0.01397,-1.43136,-0.0181,-0.06579,15.93402,46.90593,0.51535,0.93762,2.27447,0.17,27.88143,sensor_drift
37.2,sim-0001,station_keeping,27.81535,2.30984,0.56723,-0.63675,-0.56574,13.45097,-0.38936,19.65977,46.69421,0.27423,0.93371,0.08882,0.93444,31.11229,buoyancy_imbalance
29.4,sim-0001,station_keeping,54.81333,-0.17281,0.07348,-0.02535,-3.13545,-1.34269,2.47622,27.35713,47.99193,0.40393,0.89123,0.06464,0.92893,27.74695,hydrodynamic_drag
0.1,sim-0000,pipeline_tracking,45.5805,0.16495,0.47966,0.059,0.04999,-0.12759,-12.69449,26.25923,47.34386,0.54865,0.5817,0.04158,0.95506,31.74464,thruster_degradation
17.8,sim-0000,pipeline_tracking,48.28024,-0.40275,0.22406,0.05156,-0.7013,0.7934,0.97337,16.03073,47.39809,0.36342,0.98827,0.95928,0.5137,33.34165,sensor_drift
62.2,sim-0003,pipeline_tracking,72.62128,2.55227,0.83807,0.53665,-0.87988,14.72768,3.57357,20.86383,47.30582,0.6273,0.97287,0.05676,0.95606,27.9141,buoyancy_imbalance
61.7,sim-0003,target_waypoint,68.65573,1.95212,0.35916,0.26992,1.12237,-11.00791,-0.21258,19.44549,47.19203,0.47704,0.96867,0.01675,0.97199,31.04861,buoyancy_imbalance
53.4,sim-0002,station_keeping,71.59783,0.1619,0.33109,0.0441,-0.10222,-1.0268,-1.3418,30.35954,48.05417,0.43361,0.72652,0.02533,0.93865,25.48185,hydrodynamic_drag
91.5,sim-0004,station_keeping,68.6941,0.12303,0.51932,0.01855,-0.08396,-1.27257,2.27638,16.02283,47.10279,0.05,0.96691,0.01484,0.89636,32.00159,nominal
19.4,sim-0000,target_waypoint,19.1345,0.03735,0.43779,0.03342,-4.63357,-0.11672,-0.48264,25.26722,48.06775,0.52018,0.88071,0.12855,0.93856,31.19427,hydrodynamic_drag
96.6,sim-0004,station_keeping,56.10565,0.27538,0.54356,0.02332,0.12949,0.22932,11.669,22.00872,47.59368,0.73692,0.53401,0.02759,0.96164,31.93485,thruster_degradation
71.6,sim-0003,target_waypoint,73.94304,0.00998,0.41816,-0.02953,2.34701,1.48836,-15.1574,27.24582,47.91381,0.44866,0.36838,0.06971,0.90532,36.95925,thruster_degradation
23.2,sim-0001,pipeline_tracking,39.02084,1.07963,0.61651,-0.44821,0.26886,9.40159,-1.33434,20.36381,47.24424,0.27272,1.01812,0.1266,0.95747,31.04358,buoyancy_imbalance
45.3,sim-0002,station_keeping,53.17357,0.12822,0.84796,-0.01447,-0.83437,-2.36697,-2.94838,18.18853,47.43388,0.50645,0.92011,1.76485,0.28052,25.4707,sensor_drift
83.4,sim-0004,station_keeping,52.30988,-0.07688,0.36052,0.03818,-2.35951,0.67557,-0.73666,25.64384,46.73647,0.61014,0.7054,0.04215,0.93135,31.69498,hydrodynamic_drag
78.9,sim-0003,station_keeping,66.54145,-0.08779,0.12942,-0.02942,1.3948,2.94432,-1.12481,23.76867,48.00888,0.58162,0.63757,0.09373,0.90864,32.30686,hydrodynamic_drag
70.9,sim-0003,pipeline_tracking,46.46795,0.14711,0.43935,0.09101,-0.40259,0.63608,-2.08697,25.86038,47.27571,0.42207,0.68458,0.0362,0.95162,32.1015,hydrodynamic_drag
65.5,sim-0003,pipeline_tracking,49.06997,-0.16748,0.79453,0.00468,0.92882,2.08484,-1.52105,16.70538,47.81022,0.44162,0.9049,0.03801,0.97147,26.30865,nominal
15.4,sim-0000,pipeline_tracking,8.21685,0.00347,0.45676,-0.02102,8.01241,1.7267,2.35802,23.15272,48.11516,0.6325,0.90774,0.05112,0.95224,31.071,hydrodynamic_drag
17.3,sim-0000,target_waypoint,46.3794,0.26686,0.54886,-0.02014,-0.85331,0.98767,1.13261,15.5669,47.32162,0.49153,0.97103,0.85852,0.33429,28.57424,sensor_drift
15.1,sim-0000,pipeline_tracking,7.06537,0.03853,0.59253,0.02945,-1.68743,-0.07013,8.20553,29.44946,47.43816,0.42457,0.3926,0.03897,0.93408,33.54555,thruster_degradation
24.0,sim-0001,station_keeping,17.46857,0.18374,0.60902,-0.06664,0.45545,0.82333,0.1021,16.29531,47.2838,0.39757,0.95234,0.02544,0.93116,26.93259,nominal
93.1,sim-0004,pipeline_tracking,64.09857,0.02035,0.42476,0.04384,-1.32569,1.51927,5.06151,27.97093,46.71258,0.3742,0.49071,0.07863,0.95275,36.14227,thruster_degradation
21.8,sim-0001,target_waypoint,18.24881,0.4656,0.31498,0.06213,-2.23899,1.33383,-0.07947,16.26481,47.37278,0.53804,0.97654,2.05927,0.56239,30.23554,sensor_drift
69.9,sim-0003,station_keeping,75.56187,-0.18298,0.36065,-0.01445,-3.13819,0.66238,2.25194,26.32836,47.53983,0.44075,0.68954,0.08581,0.86353,31.70904,hydrodynamic_drag
67.5,sim-0003,station_keeping,78.13597,0.02929,0.57017,-0.00543,-0.60653,-0.75829,1.79524,13.07787,47.11071,0.84543,0.95036,0.07663,1.0,33.70067,nominal
88.0,sim-0004,pipeline_tracking,51.24393,0.06534,0.62,0.05331,-1.62759,-0.42943,3.35213,21.25092,47.95045,0.54066,1.00087,0.0695,0.91465,29.78559,nominal
91.4,sim-0004,target_waypoint,71.05591,-0.08439,0.4964,-0.09169,-1.43379,0.64079,2.10966,27.72544,48.29434,0.32695,0.78692,0.07219,0.97184,27.29084,hydrodynamic_drag
84.7,sim-0004,pipeline_tracking,61.42871,-1.70069,0.54049,-0.5515,-1.01624,-8.83001,0.15599,17.34423,47.41377,0.41463,1.01205,0.0941,0.95167,31.0992,buoyancy_imbalance
36.0,sim-0001,station_keeping,47.91092,0.07083,1.09813,-0.00247,-1.34516,1.36638,-0.94895,15.16539,46.93618,0.31454,0.98829,0.02025,0.90524,29.88399,nominal
63.0,sim-0003,station_keeping,55.34238,0.06375,0.78229,0.05504,-0.64413,0.71013,3.46487,17.66041,46.95455,0.58863,0.97855,0.07932,0.97209,26.77669,nominal
38.2,sim-0001,pipeline_tracking,11.64494,1.62702,0.69842,0.22457,1.81328,-13.86723,-0.47102,19.58081,46.9174,0.55962,0.89583,0.02539,0.89235,30.69805,buoyancy_imbalance
73.6,sim-0003,pipeline_tracking,6.28685,0.09643,0.34342,-0.03701,-1.40747,1.52487,15.77875,25.17256,47.28447,0.53525,0.53722,0.06045,0.98071,29.72182,thruster_degradation
13.0,sim-0000,pipeline_tracking,34.18391,-0.08229,0.91606,-0.07916,-2.33157,0.21267,-1.74047,17.2691,48.36197,0.26526,1.03088,0.0873,1.0,33.18437,nominal
35.2,sim-0001,pipeline_tracking,52.94195,-1.7255,1.15704,0.47052,-0.67588,7.47881,-0.97988,18.31583,47.13857,0.48679,0.97804,0.04696,0.93423,25.36608,buoyancy_imbalance
25.2,sim-0001,station_keeping,61.07854,-1.87108,0.83281,-0.28365,0.81836,-8.57513,1.53954,14.23362,48.11592,0.646,0.97039,0.11011,0.87872,32.72136,buoyancy_imbalance
80.2,sim-0004,pipeline_tracking,51.71546,-2.69642,0.4129,0.25551,-1.48669,-7.318,0.7289,13.7497,47.94313,0.4174,0.96668,0.02839,0.93623,30.57822,buoyancy_imbalance
49.6,sim-0002,pipeline_tracking,14.07135,-0.03448,0.37818,-0.01045,3.59535,-0.45366,-10.38623,31.2457,47.0792,0.3207,0.47387,0.04462,1.0,28.9434,thruster_degradation
87.6,sim-0004,station_keeping,23.88914,0.07378,0.31859,-0.09179,0.78811,1.8727,5.12005,20.71958,48.02713,0.7832,0.51548,0.10911,0.98558,37.39336,thruster_degradation
64.6,sim-0003,pipeline_tracking,20.877,0.07936,0.24449,0.03098,-0.73969,2.79199,-8.70442,30.7094,46.96816,0.50331,0.44635,0.10547,0.93238,29.41078,thruster_degradation
74.3,sim-0003,target_waypoint,8.37478,0.24284,0.4842,0.02565,-0.60787,-1.03105,-0.12004,18.29106,47.80889,0.39709,1.00559,2.2708,0.52687,28.11739,sensor_drift
58.9,sim-0002,pipeline_tracking,59.55565,-0.18602,0.35997,-0.05924,4.08702,-1.29535,0.14408,24.90057,46.8758,0.36433,0.83037,0.05886,0.96846,35.30361,hydrodynamic_drag
19.0,sim-0000,pipeline_tracking,40.4306,0.14818,0.65652,-0.01336,-2.9163,1.57102,-2.11108,17.5896,47.48158,0.70764,0.97147,0.06065,1.0,30.46882,nominal
66.0,sim-0003,station_keeping,57.50188,-0.0067,0.94854,0.02243,0.08759,-1.02108,1.06835,17.31226,47.51343,0.17554,0.95627,0.04369,0.93944,30.29271,nominal
61.5,sim-0003,station_keeping,53.15977,-0.05392,0.62618,-0.04231,1.20853,-0.42881,-3.04513,19.90275,48.37447,0.71022,1.00298,0.07771,0.96953,30.36135,nominal
2.7,sim-0000,station_keeping,33.86872,-1.73012,0.70034,0.4967,1.31374,9.46359,-1.32332,13.9147,47.54786,0.34368,1.00257,0.05121,0.94171,25.12205,buoyancy_imbalance
73.8,sim-0003,station_keeping,58.09719,-0.14128,0.6586,0.01333,0.42926,0.98289,2.70675,19.74275,47.7579,0.4441,0.98126,1.54516,0.51772,30.12833,sensor_drift
92.8,sim-0004,pipeline_tracking,50.02541,-0.61557,0.38253,0.06403,0.6586,-1.12525,0.26382,17.29494,47.03681,0.4357,0.93938,2.43993,0.42133,30.56042,sensor_drift
18.0,sim-0000,station_keeping,37.72001,0.0436,0.52326,-0.05615,0.86317,0.31439,1.27488,19.6207,46.76537,0.49677,0.8998,0.06818,0.89657,32.40192,nominal
40.0,sim-0002,pipeline_tracking,13.89543,0.01062,0.72081,-0.02027,-1.09184,-1.9431,-1.25799,20.02218,47.02284,0.1718,0.88097,0.0182,0.84984,30.64283,nominal
79.4,sim-0003,target_waypoint,29.85528,0.11731,0.37274,0.04346,-3.60998,0.86852,-1.01039,27.26728,47.70551,0.34619,0.81366,0.02368,0.97396,27.35776,hydrodynamic_drag
53.0,sim-0002,target_waypoint,22.67886,0.03953,0.33951,0.00844,-1.74644,-0.43827,4.61849,15.81543,46.98806,0.42255,0.96218,0.00443,0.95368,32.91169,nominal
